id,title,type,genres,averageRating,numVotes,releaseYear
tt2179121,"What's in a Name?",movie,"Comedy, Drama",7.3,18834,2012
tt7318202,Butterflies,movie,"Comedy, Drama",7.3,18684,2018
tt0080009,Tess,movie,"Drama, Romance",7.3,18670,1979
tt0080388,"Atlantic City",movie,"Crime, Drama, Romance",7.3,18612,1980
tt3150586,"Ebb and Tide",tvSeries,"Comedy, Drama, Romance",7.3,18507,2013
tt0425379,"Pusher III",movie,"Crime, Drama, Thriller",7.3,18505,2005
tt0475169,"13 Tzameti",movie,"Crime, Drama, Thriller",7.3,18172,2005
tt0399095,Trade,movie,"Crime, Drama, Thriller",7.3,18163,2007
tt2022713,Brickleberry,tvSeries,"Animation, Comedy",7.3,18119,2012
tt5805752,"Brigsby Bear",movie,"Comedy, Drama",7.3,18056,2017
tt0034862,"Holiday Inn",movie,"Comedy, Drama, Music",7.3,17804,1942
tt0089424,"Kiss of the Spider Woman",movie,Drama,7.3,17753,1985
tt1954701,"A Coffee in Berlin",movie,"Comedy, Drama",7.3,17731,2012
tt1396226,"Twice Born",movie,"Drama, Romance, War",7.3,17545,2012
tt1972663,"Into the Abyss",movie,"Crime, Documentary, Drama",7.3,17530,2011
tt9170516,"The Shadow in My Eye",movie,"Drama, History, War",7.3,17304,2021
tt2084712,"Young & Hungry",tvSeries,"Comedy, Drama, Romance",7.3,17022,2014
tt20560404,"Keep Sweet: Pray and Obey",tvMiniSeries,"Crime, Documentary",7.3,16908,2022
tt1550312,"Café de Flore",movie,"Drama, Romance",7.3,16844,2011
tt4195278,"Telling Tales",movie,"Comedy, Fantasy, Romance",7.3,16817,2015
tt4359416,Taxi,movie,"Comedy, Drama",7.3,16810,2015
tt10687116,Entergalactic,movie,"Animation, Comedy, Music",7.3,16790,2022
tt1430587,Tosh.0,tvSeries,Comedy,7.3,16745,2009
tt0274117,"Read My Lips",movie,"Crime, Drama, Romance",7.3,16624,2001
tt9420648,Bala,movie,Comedy,7.3,16445,2019
tt5662932,"Psycho Raman",movie,"Crime, Drama, Thriller",7.3,16284,2016
tt0115561,"The Apartment",movie,"Drama, Mystery, Romance",7.3,16185,1996
tt0080610,"The Last Metro",movie,"Drama, Romance, War",7.3,16169,1980
tt9608818,"Our Friend",movie,"Drama, Romance",7.3,16115,2019
tt0827517,Reprise,movie,Drama,7.3,15983,2006
tt1140100,Chowder,tvSeries,"Adventure, Animation, Comedy",7.3,15947,2007
tt5229228,"61 Days",movie,"Comedy, Drama",7.3,15930,2016
tt0284137,"Gadar: Ek Prem Katha",movie,"Action, Drama, Romance",7.3,15887,2001
tt6016744,"The Edge of Democracy",movie,"Documentary, History",7.3,15859,2019
tt0209933,"Beau Travail",movie,"Drama, War",7.3,15805,1999
tt0114279,"Richard III",movie,"Drama, Sci-Fi, War",7.3,15788,1995
tt0071524,"The Front Page",movie,"Comedy, Drama, Romance",7.3,15730,1974
tt2647586,Resurrection,tvSeries,"Drama, Fantasy",7.3,15653,2013
tt1661420,Polisse,movie,"Crime, Drama",7.3,15593,2011
tt1925421,Elena,movie,"Crime, Drama, Thriller",7.3,15397,2011
tt0106341,"Bad Boy Bubby",movie,"Comedy, Crime, Drama",7.3,15319,1993
tt3127020,"Faking It",tvSeries,"Comedy, Drama, Romance",7.3,15318,2014
tt0074749,"The Killing of a Chinese Bookie",movie,"Crime, Drama, Thriller",7.3,15224,1976
tt0077362,"Coming Home",movie,"Drama, Romance, War",7.3,15166,1978
tt7865090,"Darling in the Franxx",tvSeries,"Action, Animation, Drama",7.3,15105,2018
tt5464086,"Midnight, Texas",tvSeries,"Drama, Fantasy, Mystery",7.3,15094,2017
tt0093209,"Hope and Glory",movie,"Comedy, Drama, Romance",7.3,15039,1987
tt6173990,Gold,movie,"Drama, History, Sport",7.3,14942,2018
tt0098948,Wings,tvSeries,"Comedy, Drama",7.3,14936,1990
tt4936450,Graduation,movie,"Crime, Drama",7.3,14918,2016
tt5301942,Jersey,movie,"Drama, Sport",7.3,14892,2022
tt1000734,"Secret Diary of a Call Girl",tvSeries,Drama,7.3,14631,2007
tt12304420,Clark,tvMiniSeries,"Action, Comedy, Crime",7.3,14612,2022
tt0420206,"Summer Storm",movie,"Comedy, Drama, Romance",7.3,14601,2004
tt0174378,Becker,tvSeries,Comedy,7.3,14551,1998
tt0086822,V,tvSeries,"Action, Adventure, Sci-Fi",7.3,14473,1984
tt1054580,"Desert Flower",movie,"Biography, Drama",7.3,14459,2009
tt0069697,"Watch Out, We're Mad",movie,"Action, Comedy",7.3,14316,1974
tt3825638,"Labyrinth of Lies",movie,"Drama, History",7.3,14184,2014
tt5541338,Six,tvSeries,"Action, Drama, History",7.3,14165,2017
tt2337840,"Bad Education",tvSeries,Comedy,7.3,14127,2012
tt0069191,Roma,movie,"Comedy, Drama",7.3,14069,1972
tt3754940,Truman,movie,"Comedy, Drama",7.3,14066,2015
tt8771910,"Self Made: Inspired by the Life of Madam C.J. Walker",tvMiniSeries,"Biography, Drama, History",7.3,14010,2020
tt2427220,"Crossing Lines",tvSeries,"Action, Crime, Drama",7.3,13983,2013
tt0017075,"The Lodger: A Story of the London Fog",movie,"Crime, Drama, Mystery",7.3,13822,1927
tt8739752,"The Collini Case",movie,"Crime, Drama, Thriller",7.3,13801,2019
tt0049966,"Written on the Wind",movie,Drama,7.3,13798,1956
tt0151568,Topsy-Turvy,movie,"Biography, Comedy, Drama",7.3,13666,1999
tt3495000,Mardaani,movie,"Action, Crime, Drama",7.3,13657,2014
tt6616260,Deadwind,tvSeries,"Crime, Drama, Mystery",7.3,13585,2018
tt0829297,"Ten Inch Hero",movie,"Comedy, Drama, Romance",7.3,13558,2007
tt15477556,"London Files",tvSeries,"Action, Crime, Drama",7.3,13513,2022
tt1533117,"Let the Bullets Fly",movie,"Action, Comedy, Drama",7.3,13504,2010
tt0052151,"Run Silent Run Deep",movie,"Action, Drama, War",7.3,13484,1958
tt9642938,"Unsolved Mysteries",tvSeries,"Crime, Documentary, Mystery",7.3,13355,2020
tt14759574,"Mrs. Davis",tvMiniSeries,"Comedy, Drama, Sci-Fi",7.3,13345,2023
tt0057495,"Shock Corridor",movie,"Drama, Mystery, Thriller",7.3,13336,1963
tt1777034,United,movie,"Drama, History, Sport",7.3,13319,2011
tt22352854,"Gyeongseong Creature",tvSeries,"Action, Drama, History",7.3,13316,2023
tt0100095,"Maine Pyar Kiya",movie,"Drama, Musical, Romance",7.3,13298,1989
tt6010920,"White Gold",tvSeries,Comedy,7.3,13284,2017
tt0105935,Aladdin,tvSeries,"Action, Adventure, Animation",7.3,13267,1994
tt0024034,"42nd Street",movie,"Comedy, Drama, Musical",7.3,13239,1933
tt7745068,"My Hero Academia: Two Heroes",movie,"Action, Adventure, Animation",7.3,13239,2018
tt11828492,Physical,tvSeries,"Comedy, Drama",7.3,13186,2021
tt0078252,"Snake in the Eagle's Shadow",movie,"Action, Comedy",7.3,13180,1978
tt1784575,"The Parade",movie,"Comedy, Drama, History",7.3,13157,2011
tt14681596,"Batman: Caped Crusader",tvSeries,"Action, Adventure, Animation",7.3,13152,2024
tt0066549,Waterloo,movie,"Action, Biography, Drama",7.3,13115,1970
tt0079638,"Norma Rae",movie,Drama,7.3,13096,1979
tt3142764,"Race Gurram",movie,"Action, Comedy",7.3,13090,2014
tt9358052,"Knock Down the House",movie,Documentary,7.3,13034,2019
tt3906732,"Good Witch",tvSeries,"Comedy, Drama, Fantasy",7.3,12954,2015
tt0044953,"The Naked Spur",movie,"Drama, Thriller, Western",7.3,12932,1953
tt14561712,"La Chimera",movie,"Adventure, Comedy, Fantasy",7.3,12929,2023
tt6442978,"Mommy Dead and Dearest",movie,"Crime, Documentary",7.3,12889,2017
tt0040823,"Sorry, Wrong Number",movie,"Drama, Film-Noir, Mystery",7.3,12839,1948
tt2304426,"The Selfish Giant",movie,Drama,7.3,12834,2013
tt0051878,"The Long, Hot Summer",movie,Drama,7.3,12715,1958
tt0045296,"Viva Zapata!",movie,"Biography, Drama, History",7.3,12708,1952
tt0046511,"Journey to Italy",movie,"Drama, Romance",7.3,12698,1954
tt0058092,"Father Goose",movie,"Adventure, Comedy, Romance",7.3,12683,1964
tt0049456,"Lust for Life",movie,"Biography, Drama",7.3,12680,1956
tt3202202,"Palm Trees in the Snow",movie,"Drama, Romance",7.3,12677,2015
tt7686464,"A Christmas Carol",tvMiniSeries,"Drama, Fantasy",7.3,12658,2019
tt0080117,"The Wanderers",movie,"Crime, Drama, Romance",7.3,12646,1979
tt0100142,Metropolitan,movie,"Comedy, Drama, Romance",7.3,12620,1989
tt0035979,"Heaven Can Wait",movie,"Comedy, Drama, Fantasy",7.3,12611,1943
tt3132738,Houdini,tvMiniSeries,"Biography, Drama",7.3,12510,2014
tt0048347,"The Man with the Golden Arm",movie,"Crime, Drama, Romance",7.3,12457,1955
tt10623646,"Paper Girls",tvSeries,"Adventure, Drama, Sci-Fi",7.3,12358,2022
tt0088015,"Ronia: The Robber's Daughter",movie,"Adventure, Drama, Family",7.3,12351,1984
tt0086423,"Tender Mercies",movie,"Drama, Music",7.3,12348,1983
tt0048342,"The Man from Laramie",movie,"Drama, Western",7.3,12314,1955
tt0485323,"Fullmetal Alchemist the Movie: Conqueror of Shamballa",movie,"Action, Adventure, Animation",7.3,12307,2005
tt1532495,"American Rust",tvSeries,"Crime, Drama",7.3,12147,2021
tt0037595,"Christmas in Connecticut",movie,"Comedy, Romance",7.3,12140,1945
tt0308514,"Lost in La Mancha",movie,Documentary,7.3,12076,2002
tt7177890,"Tell Me Your Secrets",tvSeries,"Crime, Drama, Mystery",7.3,11872,2021
tt0306274,"What's New, Scooby-Doo?",tvSeries,"Adventure, Animation, Comedy",7.3,11853,2002
tt4370784,"The Innocents",movie,"Drama, History",7.3,11771,2016
tt8478162,Daydreamer,tvSeries,"Comedy, Romance",7.3,11761,2018
tt0029284,"My Favorite Wife",movie,"Comedy, Romance",7.3,11755,1940
tt0329388,"Monsieur Ibrahim",movie,"Comedy, Drama",7.3,11720,2003
tt3253624,"Soaked in Bleach",movie,"Crime, Documentary",7.3,11670,2015
tt1075110,"The Misfortunates",movie,"Comedy, Drama",7.3,11650,2009
tt0110570,"The Monster",movie,"Comedy, Crime, Mystery",7.3,11604,1994
tt0038975,"The Spiral Staircase",movie,"Drama, Horror, Mystery",7.3,11593,1946
tt6517320,"Too Old to Die Young",tvMiniSeries,"Crime, Drama, Thriller",7.3,11579,2019
tt9308346,"The Plot Against America",tvMiniSeries,"Drama, Thriller",7.3,11569,2020
tt0898332,"Samantha Who?",tvSeries,"Comedy, Mystery, Romance",7.3,11518,2007
tt0337721,"The Snow Walker",movie,"Adventure, Drama",7.3,11511,2003
tt0081506,"Shogun Assassin",movie,"Action, Adventure",7.3,11478,1980
tt0485241,"Don't Worry, I'm Fine",movie,Drama,7.3,11433,2006
tt0052451,Bonanza,tvSeries,Western,7.3,11425,1959
tt14452228,"Wolf Like Me",tvSeries,"Comedy, Drama, Fantasy",7.3,11392,2022
tt0055662,"The Beverly Hillbillies",tvSeries,"Comedy, Family",7.3,11389,1962
tt8285216,"Better Than Us",tvSeries,"Drama, Sci-Fi",7.3,11312,2018
tt0040308,"Easter Parade",movie,"Musical, Romance",7.3,11279,1948
tt7661046,Dollface,tvSeries,Comedy,7.3,11271,2019
tt1417075,"In Darkness",movie,"Drama, War",7.3,11260,2011
tt22807484,"Ancient Apocalypse",tvSeries,"Documentary, History",7.3,11251,2022
tt0029606,"A Star Is Born",movie,"Drama, Romance",7.3,11130,1937
tt1345777,Ishqiya,movie,"Comedy, Drama, Romance",7.3,11049,2010
tt0497915,Gunda,movie,"Action, Comedy, Crime",7.3,11032,1998
tt0082183,"La Chèvre",movie,"Adventure, Comedy, Crime",7.3,10985,1981
tt0094716,"The Beast of War",movie,"Adventure, Drama, War",7.3,10979,1988
tt0783532,"Gangster's Paradise: Jerusalema",movie,"Action, Crime, Drama",7.3,10960,2008
tt0086087,"Pauline at the Beach",movie,"Comedy, Drama, Romance",7.3,10874,1983
tt15427980,Vaathi,movie,"Action, Drama",7.3,10868,2023
tt0479651,Dasavatharam,movie,"Action, Adventure, Drama",7.3,10859,2008
tt0023458,"Shanghai Express",movie,"Adventure, Drama, Film-Noir",7.3,10854,1932
tt0105839,"Once Upon a Time in China II",movie,"Action, Adventure, Biography",7.3,10828,1992
tt0150915,"Hilary and Jackie",movie,"Biography, Drama, Music",7.3,10826,1998
tt0476884,"Taxi No. 9 2 11: Nau Do Gyarah",movie,"Comedy, Drama, Thriller",7.3,10798,2006
tt0082970,Ragtime,movie,Drama,7.3,10763,1981
tt2222394,"We Are the Nobles",movie,Comedy,7.3,10752,2013
tt10758074,"The Man Who Fell to Earth",tvSeries,"Drama, Sci-Fi",7.3,10740,2022
tt0084370,"My Favorite Year",movie,"Comedy, Drama",7.3,10699,1982
tt0068575,"Fat City",movie,"Drama, Sport",7.3,10673,1972
tt1743904,"Jane by Design",tvSeries,"Comedy, Drama",7.3,10662,2012
tt0059309,"In Harm's Way",movie,"Drama, Romance, War",7.3,10629,1965
tt1682181,Bully,movie,Documentary,7.3,10589,2011
tt5668770,"Mardaani 2",movie,"Action, Crime, Drama",7.3,10575,2019
tt0037549,"The Body Snatcher",movie,"Horror, Thriller",7.3,10564,1945
tt8259142,Baptiste,tvSeries,"Crime, Drama, Thriller",7.3,10538,2019
tt1213218,"Batman: The Brave and the Bold",tvSeries,"Action, Adventure, Animation",7.3,10532,2008
tt4258292,"Yennai Arindhaal",movie,"Action, Crime, Drama",7.3,10480,2015
tt0058997,"Bunny Lake Is Missing",movie,"Drama, Mystery, Thriller",7.3,10471,1965
tt0101748,Dogfight,movie,"Comedy, Drama, Romance",7.3,10436,1991
tt2981768,"Patema Inverted",movie,"Adventure, Animation, Drama",7.3,10428,2013
tt0119792,"Nil by Mouth",movie,Drama,7.3,10406,1997
tt1842127,"Mortal Kombat: Legacy",tvSeries,"Action, Adventure, Crime",7.3,10405,2011
tt14295590,"Mrs. Chatterjee vs. Norway",movie,"Biography, Drama",7.3,10402,2023
tt0079336,"The In-Laws",movie,"Action, Adventure, Comedy",7.3,10373,1979
tt8388508,"Dear Comrade",movie,"Action, Drama, Romance",7.3,10363,2019
tt0107617,"The Scent of Green Papaya",movie,"Drama, Music, Romance",7.3,10358,1993
tt2950342,"Mr. Pickles",tvSeries,"Animation, Comedy, Horror",7.3,10354,2013
tt7121252,"On My Skin: The Last Seven Days of Stefano Cucchi",movie,"Biography, Drama",7.3,10349,2018
tt0796368,"Talk to Me",movie,"Biography, Drama, History",7.3,10340,2007
tt4787052,"Love for Rent",tvSeries,"Comedy, Romance",7.3,10317,2015
tt7056732,"Midnight Runners",movie,"Action, Comedy, Crime",7.3,10255,2017
tt0083470,"Remington Steele",tvSeries,"Action, Adventure, Comedy",7.3,10239,1982
tt0274497,"The Ignorant Fairies",movie,"Drama, Romance",7.3,10238,2001
tt0281432,"The Dead Zone",tvSeries,"Drama, Fantasy, Mystery",7.3,10183,2002
tt0237539,"Bread and Tulips",movie,"Comedy, Romance",7.3,10181,2000
tt1319690,"Defying Gravity",tvSeries,"Drama, Sci-Fi",7.3,10115,2009
tt21946032,"Conversations with a Killer: The Jeffrey Dahmer Tapes",tvMiniSeries,"Biography, Crime, Documentary",7.3,10098,2022
tt0061495,"The Collector",movie,"Comedy, Drama, Romance",7.3,10094,1967
tt0093206,"Red Sorghum",movie,"Drama, History, Romance",7.3,10064,1988
tt9848536,"We Are Who We Are",tvSeries,Drama,7.3,10053,2020
tt3042926,"Attarintiki Daredi",movie,"Action, Comedy, Drama",7.3,10021,2013
tt1392170,"The Hunger Games",movie,"Action, Adventure, Sci-Fi",7.2,1022813,2012
tt0480249,"I Am Legend",movie,"Action, Drama, Horror",7.2,833135,2007
tt0478970,Ant-Man,movie,"Action, Comedy, Sci-Fi",7.2,736604,2015
tt1670345,"Now You See Me",movie,"Crime, Mystery, Thriller",7.2,722245,2013
tt0234215,"The Matrix Reloaded",movie,"Action, Sci-Fi",7.2,641780,2003
tt11286314,"Don't Look Up",movie,"Comedy, Drama, Sci-Fi",7.2,621300,2021
tt1232829,"21 Jump Street",movie,"Action, Comedy, Crime",7.2,611329,2012
tt1343092,"The Great Gatsby",movie,"Drama, Romance",7.2,609560,2013
tt3183660,"Fantastic Beasts and Where to Find Them",movie,"Adventure, Family, Fantasy",7.2,516156,2016
tt1800241,"American Hustle",movie,"Crime, Drama",7.2,505203,2013
tt0317219,Cars,movie,"Adventure, Animation, Comedy",7.2,486106,2006
tt0117060,"Mission: Impossible",movie,"Action, Adventure, Thriller",7.2,479072,1996
tt0360717,"King Kong",movie,"Action, Adventure, Romance",7.2,453463,2005
tt0455944,"The Equalizer",movie,"Action, Crime, Thriller",7.2,432957,2014
tt9764362,"The Menu",movie,"Comedy, Horror, Thriller",7.2,422811,2022
tt6334354,"The Suicide Squad",movie,"Action, Adventure, Comedy",7.2,422273,2021
tt1453405,"Monsters University",movie,"Adventure, Animation, Comedy",7.2,400044,2013
tt1179933,"10 Cloverfield Lane",movie,"Drama, Horror, Mystery",7.2,363857,2016
tt0125439,"Notting Hill",movie,"Comedy, Drama, Romance",7.2,352734,1999
tt0116367,"From Dusk Till Dawn",movie,"Action, Crime, Horror",7.2,348098,1996
tt1638355,"The Man from U.N.C.L.E.",movie,"Action, Adventure, Comedy",7.2,341229,2015
tt0332379,"School of Rock",movie,"Comedy, Music",7.2,338492,2003
tt0298203,"8 Mile",movie,"Drama, Music",7.2,330320,2002
tt0212720,"A.I. Artificial Intelligence",movie,"Adventure, Drama, Sci-Fi",7.2,327360,2001
tt0278504,Insomnia,movie,"Drama, Mystery, Thriller",7.2,324448,2002
tt0120623,"A Bug's Life",movie,"Adventure, Animation, Comedy",7.2,320712,1998
tt2277860,"Finding Dory",movie,"Adventure, Animation, Comedy",7.2,312200,2016
tt0077631,Grease,movie,"Comedy, Musical, Romance",7.2,307619,1978
tt0187393,"The Patriot",movie,"Action, Drama, History",7.2,298997,2000
tt0289765,"Red Dragon",movie,"Crime, Drama, Thriller",7.2,297173,2002
tt8332922,"A Quiet Place Part II",movie,"Drama, Horror, Sci-Fi",7.2,292839,2020
tt0363547,"Dawn of the Dead",movie,"Action, Horror",7.2,277671,2004
tt0113189,GoldenEye,movie,"Action, Adventure, Thriller",7.2,273985,1995
tt2953050,Encanto,movie,"Animation, Comedy, Family",7.2,272517,2021
tt0119643,"Meet Joe Black",movie,"Drama, Fantasy, Romance",7.2,272383,1998
tt0448134,Sunshine,movie,"Sci-Fi, Thriller",7.2,272108,2007
tt1032755,RocknRolla,movie,"Action, Crime, Thriller",7.2,267944,2008
tt0898367,"The Road",movie,"Drama, Thriller",7.2,258845,2009
tt1212450,Lawless,movie,"Biography, Crime, Drama",7.2,256279,2012
tt0110632,"Natural Born Killers",movie,"Action, Crime, Romance",7.2,256257,1994
tt0335345,"The Passion of the Christ",movie,Drama,7.2,254392,2004
tt0435625,"The Descent",movie,"Adventure, Horror, Thriller",7.2,254389,2005
tt0414993,"The Fountain",movie,"Drama, Mystery, Romance",7.2,250982,2006
tt0299658,Chicago,movie,"Comedy, Crime, Musical",7.2,246873,2002
tt2906216,"Dungeons & Dragons: Honor Among Thieves",movie,"Action, Adventure, Comedy",7.2,244521,2023
tt0376541,Closer,movie,"Drama, Romance",7.2,240024,2004
tt0488120,Fracture,movie,"Crime, Drama, Thriller",7.2,223417,2007
tt0838221,"The Darjeeling Limited",movie,"Adventure, Comedy, Drama",7.2,220237,2007
tt0362270,"The Life Aquatic with Steve Zissou",movie,"Action, Adventure, Comedy",7.2,213569,2004
tt1655441,"The Age of Adaline",movie,"Drama, Fantasy, Romance",7.2,212375,2015
tt1723811,Shame,movie,Drama,7.2,208799,2011
tt0241303,Chocolat,movie,"Drama, Romance",7.2,204476,2000
tt0122690,Ronin,movie,"Action, Crime, Thriller",7.2,198393,1998
tt1446192,"Rise of the Guardians",movie,"Action, Adventure, Animation",7.2,196544,2012
tt13668894,"The Book of Boba Fett",tvMiniSeries,"Action, Adventure, Sci-Fi",7.2,194018,2021
tt0200465,"The Bank Job",movie,"Crime, Drama, Thriller",7.2,191270,2008
tt1809398,Unbroken,movie,"Action, Biography, Drama",7.2,186661,2014
tt4276820,"The Founder",movie,"Biography, Drama",7.2,185218,2016
tt0055928,"Dr. No",movie,"Action, Adventure, Thriller",7.2,182964,1962
tt2080374,"Steve Jobs",movie,"Biography, Drama",7.2,181254,2015
tt0372588,"Team America: World Police",movie,"Action, Comedy",7.2,180651,2004
tt0398808,"Bridge to Terabithia",movie,"Drama, Family, Fantasy",7.2,177863,2007
tt0465538,"Michael Clayton",movie,"Crime, Drama, Mystery",7.2,175958,2007
tt0159097,"The Virgin Suicides",movie,"Drama, Romance",7.2,173922,1999
tt1139328,"The Ghost Writer",movie,"Crime, Drama, Mystery",7.2,172431,2010
tt0780521,"The Princess and the Frog",movie,"Adventure, Animation, Comedy",7.2,172339,2009
tt6412452,"The Ballad of Buster Scruggs",movie,"Comedy, Drama, Musical",7.2,172269,2018
tt1568911,"War Horse",movie,"Action, Adventure, Drama",7.2,167548,2011
tt0093437,"The Lost Boys",movie,"Comedy, Horror",7.2,166513,1987
tt6266538,Vice,movie,"Biography, Comedy, Drama",7.2,165804,2018
tt6294822,"The Post",movie,"Biography, Drama, History",7.2,165035,2017
tt0053285,"Sleeping Beauty",movie,"Adventure, Animation, Family",7.2,163825,1959
tt5971474,"The Little Mermaid",movie,"Adventure, Family, Fantasy",7.2,161434,2023
tt0159365,"Cold Mountain",movie,"Adventure, Drama, Romance",7.2,158317,2003
tt0090728,"Big Trouble in Little China",movie,"Action, Adventure, Comedy",7.2,157600,1986
tt18412256,"Alien: Romulus",movie,"Horror, Sci-Fi, Thriller",7.2,156924,2024
tt0100814,Tremors,movie,"Comedy, Horror",7.2,155125,1990
tt0277434,"We Were Soldiers",movie,"Action, Drama, History",7.2,153619,2002
tt2866360,Coherence,movie,"Drama, Mystery, Sci-Fi",7.2,153055,2013
tt0096256,"They Live",movie,"Action, Horror, Sci-Fi",7.2,150710,1988
tt0120794,"The Prince of Egypt",movie,"Adventure, Animation, Drama",7.2,150385,1998
tt0118842,"Chasing Amy",movie,"Comedy, Drama, Romance",7.2,145240,1997
tt2402927,Carol,movie,"Drama, Romance",7.2,144995,2015
tt0033563,Dumbo,movie,"Adventure, Animation, Drama",7.2,144601,1941
tt3322314,"Luke Cage",tvSeries,"Action, Crime, Drama",7.2,141849,2016
tt7462410,"The Wheel of Time",tvSeries,"Action, Adventure, Drama",7.2,141063,2021
tt1174732,"An Education",movie,Drama,7.2,138963,2009
tt9411972,"Where the Crawdads Sing",movie,"Drama, Mystery, Romance",7.2,138318,2022
tt0133240,"Treasure Planet",movie,"Adventure, Animation, Family",7.2,136974,2002
tt0257360,"About Schmidt",movie,Drama,7.2,134820,2002
tt0293508,"The Phantom of the Opera",movie,"Drama, Musical, Romance",7.2,132600,2004
tt0096446,Willow,movie,"Action, Adventure, Drama",7.2,131793,1988
tt0080487,Caddyshack,movie,"Comedy, Sport",7.2,129390,1980
tt0113118,Friday,movie,"Comedy, Drama",7.2,127604,1995
tt0203019,"Men of Honor",movie,"Biography, Drama",7.2,126983,2000
tt0490215,Silence,movie,"Drama, History",7.2,125205,2016
tt0223897,"Pay It Forward",movie,Drama,7.2,125195,2000
tt0070379,"Mean Streets",movie,"Crime, Drama, Thriller",7.2,121921,1973
tt1327773,"The Butler",movie,"Biography, Drama",7.2,120666,2013
tt0097493,Heathers,movie,"Comedy, Crime",7.2,120055,1988
tt2671706,Fences,movie,Drama,7.2,120016,2016
tt0064276,"Easy Rider",movie,"Adventure, Drama",7.2,119033,1969
tt4230076,"The Defenders",tvMiniSeries,"Action, Adventure, Crime",7.2,118528,2017
tt0096969,"Born on the Fourth of July",movie,"Biography, Drama, War",7.2,118437,1989
tt0107206,"In the Line of Fire",movie,"Action, Crime, Drama",7.2,116288,1993
tt0119164,"The Full Monty",movie,"Comedy, Drama",7.2,115536,1997
tt0390521,"Super Size Me",movie,Documentary,7.2,114693,2004
tt1714915,"Only Lovers Left Alive",movie,"Comedy, Drama, Fantasy",7.2,110081,2013
tt2170593,"St. Vincent",movie,"Comedy, Drama",7.2,109698,2014
tt0126886,Election,movie,"Comedy, Romance",7.2,107020,1999
tt1839492,"Ruby Sparks",movie,"Comedy, Drama, Fantasy",7.2,106280,2012
tt0086541,Videodrome,movie,"Horror, Sci-Fi, Thriller",7.2,106060,1983
tt0345950,"The SpongeBob SquarePants Movie",movie,"Adventure, Animation, Comedy",7.2,105360,2004
tt0082406,"The Fox and the Hound",movie,"Adventure, Animation, Drama",7.2,104198,1981
tt0115685,"The Birdcage",movie,Comedy,7.2,104047,1996
tt0100935,"Wild at Heart",movie,"Crime, Drama, Thriller",7.2,103078,1990
tt1412386,"The Best Exotic Marigold Hotel",movie,"Comedy, Drama, Romance",7.2,100903,2011
tt0101761,"The Doors",movie,"Biography, Drama, Music",7.2,100743,1991
tt5478478,Hostiles,movie,"Drama, Western",7.2,98388,2017
tt0092563,"Angel Heart",movie,"Horror, Mystery, Thriller",7.2,97922,1987
tt1322269,"August: Osage County",movie,"Comedy, Drama",7.2,96543,2013
tt0280707,"Gosford Park",movie,"Comedy, Drama, Mystery",7.2,95930,2001
tt1263670,"Crazy Heart",movie,"Drama, Music, Romance",7.2,95662,2009
tt12789558,Belfast,movie,"Biography, Drama, Romance",7.2,95597,2021
tt1532503,Beginners,movie,"Comedy, Drama, Romance",7.2,95393,2010
tt7134908,Elite,tvSeries,"Crime, Drama, Thriller",7.2,94348,2018
tt0158552,Charmed,tvSeries,"Drama, Fantasy, Mystery",7.2,94019,1998
tt0264616,Frailty,movie,"Crime, Drama, Thriller",7.2,93673,2001
tt0137363,"Arlington Road",movie,"Action, Crime, Drama",7.2,93173,1999
tt2205697,"Stuck in Love.",movie,"Comedy, Drama, Romance",7.2,92994,2012
tt1289406,"Harry Brown",movie,"Action, Crime, Drama",7.2,92255,2009
tt3224458,"A Beautiful Day in the Neighborhood",movie,"Biography, Drama, Family",7.2,90393,2019
tt3850214,Dope,movie,"Adventure, Comedy, Crime",7.2,89956,2015
tt1191111,"Enter the Void",movie,"Drama, Fantasy",7.2,89767,2009
tt0117802,Swingers,movie,"Comedy, Drama",7.2,89585,1996
tt5093026,Papillon,movie,"Adventure, Biography, Crime",7.2,89050,2017
tt0166813,"Spirit: Stallion of the Cimarron",movie,"Adventure, Animation, Drama",7.2,87787,2002
tt6472976,"Five Feet Apart",movie,"Drama, Romance",7.2,87102,2019
tt0110074,"The Hudsucker Proxy",movie,"Comedy, Drama, Fantasy",7.2,86716,1994
tt4575576,"Christopher Robin",movie,"Adventure, Comedy, Drama",7.2,86345,2018
tt2125435,"Beasts of the Southern Wild",movie,"Adventure, Drama, Fantasy",7.2,85482,2012
tt0119978,"The Rainmaker",movie,"Crime, Drama, Thriller",7.2,84580,1997
tt0091474,Manhunter,movie,"Crime, Mystery, Thriller",7.2,84504,1986
tt0102975,"Star Trek VI: The Undiscovered Country",movie,"Action, Adventure, Sci-Fi",7.2,82070,1991
tt1753383,"A Dog's Purpose",movie,"Adventure, Comedy, Drama",7.2,80909,2017
tt9698442,"Behind Her Eyes",tvMiniSeries,"Drama, Mystery, Thriller",7.2,80651,2021
tt0178868,Ringu,movie,"Horror, Mystery",7.2,80009,1998
tt0114558,"Strange Days",movie,"Crime, Drama, Sci-Fi",7.2,79770,1995
tt2262227,"The Book of Life",movie,"Adventure, Animation, Comedy",7.2,79731,2014
tt0085407,"The Dead Zone",movie,"Drama, Horror, Sci-Fi",7.2,79413,1983
tt0097815,"Major League",movie,"Comedy, Sport",7.2,78199,1989
